"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationOpenGraph","3.730778483E9","0.0","3.730778483E9","3.730778483E9"
"OperationDoGC","1.4162204587912087E9","8598750.896053275","1.407835353E9","1.466504165E9"
"OperationGetManyVertices","272022.0","0.0","272022.0","272022.0"
"OperationGetManyEdges","349942.0","0.0","349942.0","349942.0"
"OperationGetFirstNeighbor-out","131970.66","15335.779660141183","90954.0","177705.0"
"OperationGetAllNeighbors-out","128176.82","23148.516176800615","74728.0","219867.0"
"OperationGetNeighborEdgeConditional-out","222609.96","114122.39258838905","89809.0","755610.0"
"OperationGetFirstNeighbor-in","126581.3","18419.036082542432","100968.0","188721.0"
"OperationGetAllNeighbors-in","127004.15","15526.020606952063","86208.0","153900.0"
"OperationGetNeighborEdgeConditional-in","226024.34","33587.654160783546","154601.0","288126.0"
"OperationGetFirstNeighbor-both","189004.21","29263.900832354877","130033.0","260878.0"
"OperationGetAllNeighbors-both","182848.32","30240.74431222883","131133.0","245286.0"
"OperationGetNeighborEdgeConditional-both","322275.77","137014.6323021636","177078.0","1080232.0"
"OperationGetFirstNeighbor-out-withlabel","132820.89","16990.77329840817","94410.0","190432.0"
"OperationGetAllNeighbors-out-withlabel","124360.68","20276.029390825013","93971.0","197156.0"
"OperationGetNeighborEdgeConditional-out-withlabel","260980.97","119740.0376656409","103094.0","616250.0"
"OperationGetFirstNeighbor-in-withlabel","143883.63","22233.32577085803","109020.0","198627.0"
"OperationGetAllNeighbors-in-withlabel","149387.1","23007.131021707162","87135.0","218428.0"
"OperationGetNeighborEdgeConditional-in-withlabel","222360.4","35335.19311904211","165523.0","304643.0"
"OperationGetFirstNeighbor-both-withlabel","203577.2","29706.352883179716","135887.0","284204.0"
"OperationGetAllNeighbors-both-withlabel","194691.22","37260.66944958988","134282.0","276649.0"
"OperationGetNeighborEdgeConditional-both-withlabel","351644.83","185226.75799311796","144875.0","1686440.0"
"OperationGetKHopNeighbors-out-1","118983.36","20174.51846439959","77872.0","180876.0"
"OperationGetKHopNeighborsEdgeConditional-out-1","226785.24","164137.59517728534","67210.0","1104421.0"
"OperationGetKHopNeighbors-out-2","349869.92","322197.3060756927","96773.0","2300420.0"
"OperationGetKHopNeighborsEdgeConditional-out-2","290136.06","209796.4625593491","65191.0","1381849.0"
"OperationGetKHopNeighbors-out-3","1310946.18","2477886.6814266965","79895.0","1.5744402E7"
"OperationGetKHopNeighborsEdgeConditional-out-3","280503.39","175176.4395202674","66413.0","1195710.0"
"OperationGetKHopNeighbors-out-4","3292570.14","8313787.280949349","90892.0","6.0573787E7"
"OperationGetKHopNeighborsEdgeConditional-out-4","318160.9","205144.2588162047","62618.0","975025.0"
"OperationGetKHopNeighbors-out-5","1.122763537E7","9.097241824617201E7","70073.0","9.13975207E8"
"OperationGetKHopNeighborsEdgeConditional-out-5","275618.77","174471.61756754902","64044.0","961194.0"
"OperationGetKHopNeighbors-in-1","135309.23","23035.99692952532","87824.0","191769.0"
"OperationGetKHopNeighborsEdgeConditional-in-1","177063.92","28574.85039949641","108113.0","247285.0"
"OperationGetKHopNeighbors-in-2","385827.63","87082.92178397038","229781.0","563651.0"
"OperationGetKHopNeighborsEdgeConditional-in-2","282878.62","53527.41709437884","181262.0","388840.0"
"OperationGetKHopNeighbors-in-3","1190024.96","317388.05372596864","485459.0","1724209.0"
"OperationGetKHopNeighborsEdgeConditional-in-3","405546.58","64797.386817707375","243117.0","530827.0"
"OperationGetKHopNeighbors-in-4","2862205.15","975746.8002533994","1005714.0","5345891.0"
"OperationGetKHopNeighborsEdgeConditional-in-4","402620.82","112082.26712414234","178827.0","596778.0"
"OperationGetKHopNeighbors-in-5","8224807.32","1943583.2177633138","2309733.0","1.2751389E7"
"OperationGetKHopNeighborsEdgeConditional-in-5","473871.59","133268.86700659647","221074.0","768861.0"
"OperationGetKHopNeighbors-both-1","161411.85","30155.467980906873","99773.0","231046.0"
"OperationGetKHopNeighborsEdgeConditional-both-1","315943.22","159258.97674433174","163651.0","1670937.0"
"OperationGetKHopNeighbors-both-2","637710.22","350179.9853988684","309006.0","2584183.0"
"OperationGetKHopNeighborsEdgeConditional-both-2","595580.91","233583.32833925006","266444.0","1825409.0"
