"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationOpenGraph","3.764749109E9","0.0","3.764749109E9","3.764749109E9"
"OperationDoGC","1.3916670888484848E9","5791625.575411434","1.384465861E9","1.414780605E9"
"OperationGetKHopNeighbors-out-1","106207.42","19083.247992509034","65529.0","188129.0"
"OperationGetKHopNeighbors-out-2","278304.43","311427.9130899558","66808.0","2354195.0"
"OperationGetKHopNeighbors-out-3","801820.25","2035702.7997315885","67229.0","1.8756121E7"
"OperationGetKHopNeighbors-out-4","4677316.68","2.9370437917014413E7","66203.0","2.93216745E8"
"OperationGetKHopNeighbors-out-5","4395028.86","1.4601795302051317E7","69548.0","1.0428226E8"
"OperationGetKHopNeighbors-in-1","126644.79","22911.68129286675","95348.0","225428.0"
"OperationGetKHopNeighbors-in-2","404418.08","90036.21956031695","269368.0","566073.0"
"OperationGetKHopNeighbors-in-3","1249879.12","346528.2559798633","438278.0","3054800.0"
"OperationGetKHopNeighbors-in-4","3350516.52","890535.5838744623","1129053.0","5626814.0"
"OperationGetKHopNeighbors-in-5","7916644.16","2137752.0737114334","708204.0","1.325374E7"
"OperationGetKHopNeighbors-both-1","141593.07","23191.314461347378","99271.0","198103.0"
"OperationGetKHopNeighbors-both-2","948127.75","768446.5568783606","371444.0","5942654.0"
"OperationGetKHopNeighbors-both-3","1.123044527E7","7749729.518129001","1476863.0","4.7195794E7"
"OperationGetKHopNeighbors-both-4","9.380371697E7","1.0598341114638029E8","2.3643049E7","8.54944761E8"
"OperationGetKHopNeighbors-both-5","1.00881724868E9","9.63054128696581E8","1.89193326E8","7.201661974E9"
"OperationGetKHopNeighbors-out-withlabel-1","88876.86","13594.393275185179","66920.0","157655.0"
"OperationGetKHopNeighbors-out-withlabel-2","274809.35","387205.85473490396","66420.0","3371834.0"
"OperationGetKHopNeighbors-out-withlabel-3","678977.45","2452942.980397381","65684.0","2.3029751E7"
"OperationGetKHopNeighbors-out-withlabel-4","1598113.81","5260594.992818793","81998.0","3.9986567E7"
"OperationGetKHopNeighbors-out-withlabel-5","1013543.57","2050599.9897706439","69927.0","1.3070404E7"
"OperationGetKHopNeighbors-in-withlabel-1","97554.68","10716.248354606198","76467.0","149092.0"
"OperationGetKHopNeighbors-in-withlabel-2","267456.06","37627.38233250355","176740.0","375518.0"
"OperationGetKHopNeighbors-in-withlabel-3","750966.11","97456.2324917083","426739.0","857129.0"
"OperationGetKHopNeighbors-in-withlabel-4","2500825.54","567425.4577489526","1063252.0","3664965.0"
"OperationGetKHopNeighbors-in-withlabel-5","8065644.92","1963573.5212337417","1683664.0","1.1422499E7"
"OperationGetKHopNeighbors-both-withlabel-1","120014.02","22515.972428025398","89772.0","193894.0"
"OperationGetKHopNeighbors-both-withlabel-2","640545.62","578464.8428316413","247821.0","5282321.0"
"OperationGetKHopNeighbors-both-withlabel-3","8624478.75","4556639.060785744","2193118.0","3.0643488E7"
"OperationGetKHopNeighbors-both-withlabel-4","1.0730544771E8","1.0075456759807025E8","2.0410371E7","5.85362064E8"
"OperationGetKHopNeighbors-both-withlabel-5","8.6694114872E8","6.35948871736933E8","2.20002928E8","3.497862109E9"
"OperationLocalClusteringCoefficient","823870.61","627097.6931800641","321885.0","5039986.0"
"OperationShutdownGraph","2.8180665E8","0.0","2.8180665E8","2.8180665E8"
