"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationOpenGraph","3.730343371E9","0.0","3.730343371E9","3.730343371E9"
"OperationDoGC","1.394301178580645E9","5055058.530280097","1.387586943E9","1.427047153E9"
"OperationGetKHopNeighbors-out-1","2013843.75","4827404.151966876","110108.0","2.284307E7"
"OperationGetKHopNeighbors-out-2","7385175.17","1.392789528016372E7","126468.0","1.00409644E8"
"OperationGetKHopNeighbors-out-3","2.540296512E7","5.4942630745537475E7","112452.0","3.17537641E8"
"OperationGetKHopNeighbors-out-4","5.613707647E7","1.5338671242618212E8","101675.0","8.46964874E8"
"OperationGetKHopNeighbors-out-5","1.3254490234E8","8.011042957314599E8","90286.0","7.713943807E9"
"OperationGetKHopNeighbors-in-1","2172132.7","5021623.408645204","176269.0","3.0720148E7"
"OperationGetKHopNeighbors-in-2","6562982.37","9076034.57608393","388321.0","6.4767725E7"
"OperationGetKHopNeighbors-in-3","9037823.8","1.0055050503450623E7","1082970.0","4.9962749E7"
"OperationGetKHopNeighbors-in-4","1.365109853E7","1.1009145995382758E7","2537994.0","5.1674055E7"
"OperationGetKHopNeighbors-in-5","1.915658762E7","1.4028189746809851E7","2866884.0","8.7628162E7"
"OperationGetKHopNeighbors-both-1","2238938.46","4604076.761398005","166999.0","2.2808056E7"
"OperationGetKHopNeighbors-both-2","1.017725361E7","1.087658814022877E7","818867.0","7.366742E7"
"OperationGetKHopNeighbors-both-3","1.0766485903E8","9.815486029375929E7","9929775.0","5.91687246E8"
"OperationGetKHopNeighbors-both-4","3.9840436201E8","5.1828263681958437E8","4.1314925E7","2.560082594E9"
"OperationGetKHopNeighbors-both-5","3.09746642534E9","2.7932500055165625E9","5.84870091E8","1.7724227846E10"
"OperationGetKHopNeighbors-out-withlabel-1","208765.96","80333.54074194911","98474.0","465508.0"
"OperationGetKHopNeighbors-out-withlabel-2","326621.08","295923.49101869826","93629.0","1966500.0"
"OperationGetKHopNeighbors-out-withlabel-3","1671558.12","4351283.220046988","93097.0","3.0603955E7"
"OperationGetKHopNeighbors-out-withlabel-4","1553390.71","7045256.946665084","96519.0","5.3987178E7"
"OperationGetKHopNeighbors-out-withlabel-5","1.77257188E7","1.1192944370681602E8","97265.0","1.099938744E9"
"OperationGetKHopNeighbors-in-withlabel-1","193481.48","36335.810985714896","147940.0","317092.0"
"OperationGetKHopNeighbors-in-withlabel-2","395378.98","103254.4566572291","271554.0","684713.0"
"OperationGetKHopNeighbors-in-withlabel-3","1273800.6","243906.88799367676","579243.0","1872955.0"
"OperationGetKHopNeighbors-in-withlabel-4","5378960.54","1186895.9212794472","2122056.0","8118819.0"
"OperationGetKHopNeighbors-in-withlabel-5","1.327126444E7","3258246.964145236","5437093.0","2.0123773E7"
"OperationGetKHopNeighbors-both-withlabel-1","323179.66","96709.35264939167","169402.0","621067.0"
"OperationGetKHopNeighbors-both-withlabel-2","1894143.26","1342098.170302863","595607.0","1.0918129E7"
"OperationGetKHopNeighbors-both-withlabel-3","1.779814549E7","1.0304910750401914E7","3106836.0","6.2001984E7"
"OperationGetKHopNeighbors-both-withlabel-4","2.8158692549E8","3.357894649307735E8","5.6264247E7","2.768533729E9"
"OperationGetKHopNeighbors-both-withlabel-5","3.45897605646E9","3.5472335490499125E9","5.27405158E8","2.5763624688E10"
"OperationShutdownGraph","3.06349895E8","0.0","3.06349895E8","3.06349895E8"
