"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationOpenGraph","1.871622715E9","0.0","1.871622715E9","1.871622715E9"
"OperationDoGC","1.394614021967742E9","5255551.03386003","1.388536793E9","1.427116477E9"
"OperationGetKHopNeighbors-out-1","185540.38","52037.29699836071","113705.0","349240.0"
"OperationGetKHopNeighbors-out-2","413796.42","358994.02005646774","92007.0","2666169.0"
"OperationGetKHopNeighbors-out-3","2013204.16","4981581.488062353","103845.0","3.2302186E7"
"OperationGetKHopNeighbors-out-4","2533930.68","7234720.902066533","92252.0","4.0350948E7"
"OperationGetKHopNeighbors-out-5","6093625.11","3.3763134077660635E7","92065.0","3.22877186E8"
"OperationGetKHopNeighbors-in-1","189298.22","32573.308281652935","129201.0","257304.0"
"OperationGetKHopNeighbors-in-2","518251.79","119448.48506517736","264047.0","673988.0"
"OperationGetKHopNeighbors-in-3","1510634.58","501467.5262215925","539797.0","2352942.0"
"OperationGetKHopNeighbors-in-4","4838387.16","1336071.1792744482","1463814.0","8847100.0"
"OperationGetKHopNeighbors-in-5","1.119998279E7","2863187.1016367306","3739298.0","1.8791713E7"
"OperationGetKHopNeighbors-both-1","254345.86","51337.80595662809","137859.0","438915.0"
"OperationGetKHopNeighbors-both-2","1906950.23","2750197.1063741813","523214.0","2.6424751E7"
"OperationGetKHopNeighbors-both-3","1.571971444E7","1.0118949420454778E7","3794300.0","5.415122E7"
"OperationGetKHopNeighbors-both-4","1.7415797504E8","2.068057722365541E8","3.4175738E7","1.733408275E9"
"OperationGetKHopNeighbors-both-5","1.8516666162E9","1.326200792043641E9","4.5101874E8","7.199712585E9"
"OperationGetKHopNeighbors-out-withlabel-1","158231.4","52615.91503604208","102066.0","346060.0"
"OperationGetKHopNeighbors-out-withlabel-2","352579.01","595788.8246465605","101579.0","5746618.0"
"OperationGetKHopNeighbors-out-withlabel-3","1483629.7","5847284.530948633","98908.0","5.217011E7"
"OperationGetKHopNeighbors-out-withlabel-4","1873631.99","4435902.306439757","103418.0","2.665734E7"
"OperationGetKHopNeighbors-out-withlabel-5","3569596.98","1.0006970750264227E7","95524.0","5.5257757E7"
"OperationGetKHopNeighbors-in-withlabel-1","182097.81","24420.073300747896","128576.0","235721.0"
"OperationGetKHopNeighbors-in-withlabel-2","391056.13","73263.2495631548","243265.0","558070.0"
"OperationGetKHopNeighbors-in-withlabel-3","1186360.59","205155.62978778308","299787.0","1434863.0"
"OperationGetKHopNeighbors-in-withlabel-4","4477497.13","866698.999981639","1659557.0","7008988.0"
"OperationGetKHopNeighbors-in-withlabel-5","1.089701018E7","3075796.5022246786","1111689.0","2.0936277E7"
"OperationGetKHopNeighbors-both-withlabel-1","248110.57","87429.2891857477","149966.0","550903.0"
"OperationGetKHopNeighbors-both-withlabel-2","1228857.43","923929.1269966789","423170.0","5821094.0"
"OperationGetKHopNeighbors-both-withlabel-3","1.584022271E7","1.3084954779341778E7","2427368.0","6.5624411E7"
"OperationGetKHopNeighbors-both-withlabel-4","1.5578649208E8","1.447694657713334E8","3.4308239E7","1.036131253E9"
"OperationGetKHopNeighbors-both-withlabel-5","1.8633413172E9","1.095602257266883E9","4.19549674E8","5.954926948E9"
"OperationShutdownGraph","2.22664927E8","0.0","2.22664927E8","2.22664927E8"
