"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationOpenGraph","3.100265877E9","0.0","3.100265877E9","3.100265877E9"
"OperationDoGC","1.390839185878788E9","6327383.308210762","1.38387835E9","1.413125485E9"
"OperationGetKHopNeighbors-out-1","5597685.92","6698938.75953657","119312.0","2.9131849E7"
"OperationGetKHopNeighbors-out-2","2.869258675E7","2.0577546383983478E7","389731.0","1.21150912E8"
"OperationGetKHopNeighbors-out-3","1.1654827416E8","6.83766175871415E7","154600.0","2.63900274E8"
"OperationGetKHopNeighbors-out-4","1.6032639829E8","1.5941707655560216E8","3358980.0","8.22462691E8"
"OperationGetKHopNeighbors-out-5","4.856830586E7","5.3886720196365625E7","83346.0","3.56435049E8"
"OperationGetKHopNeighbors-in-1","5687989.62","1.2403900628510434E7","120464.0","1.13187668E8"
"OperationGetKHopNeighbors-in-2","3.634304292E7","2.297372343449302E7","117746.0","1.19031104E8"
"OperationGetKHopNeighbors-in-3","1.2441541545E8","6.800752609454198E7","1.7501869E7","3.1101811E8"
"OperationGetKHopNeighbors-in-4","1.5878585587E8","1.7321938343787318E8","3800517.0","1.0384491E9"
"OperationGetKHopNeighbors-in-5","5.46715534E7","4.7032968637990005E7","9577699.0","2.70349338E8"
"OperationGetKHopNeighbors-both-1","173225.38","24043.94389187431","114905.0","233002.0"
"OperationGetKHopNeighbors-both-2","1310913.87","415467.95994896296","478879.0","2547222.0"
"OperationGetKHopNeighbors-both-3","1.123235379E7","3129356.278377594","2587198.0","2.0956369E7"
"OperationGetKHopNeighbors-both-4","1.2561302369E8","3.622173192558805E7","5.2907055E7","2.15960278E8"
"OperationGetKHopNeighbors-both-5","1.50505245853E9","4.1124412274911475E8","6.46478489E8","2.860849531E9"
"OperationGetKHopNeighbors-out-withlabel-1","78124.98","17508.810752292688","66024.0","223237.0"
"OperationGetKHopNeighbors-out-withlabel-2","186004.49","43380.03658239467","67685.0","306559.0"
"OperationGetKHopNeighbors-out-withlabel-3","330343.91","144301.6473565077","65212.0","846878.0"
"OperationGetKHopNeighbors-out-withlabel-4","944851.43","523079.344718796","86559.0","2475349.0"
"OperationGetKHopNeighbors-out-withlabel-5","2348900.47","1839774.6654096716","81456.0","9337156.0"
"OperationGetKHopNeighbors-in-withlabel-1","84827.12","11520.451811695582","63780.0","104962.0"
"OperationGetKHopNeighbors-in-withlabel-2","173557.37","40284.75173006654","83253.0","301745.0"
"OperationGetKHopNeighbors-in-withlabel-3","370081.86","154709.59257919466","82406.0","937019.0"
"OperationGetKHopNeighbors-in-withlabel-4","790350.68","460193.73598674464","68213.0","1925683.0"
"OperationGetKHopNeighbors-in-withlabel-5","2580860.03","1679434.682907719","84449.0","7319400.0"
"OperationGetKHopNeighbors-both-withlabel-1","119731.31","18667.6736690435","77126.0","173101.0"
"OperationGetKHopNeighbors-both-withlabel-2","442257.24","114763.28197416803","230486.0","707914.0"
"OperationGetKHopNeighbors-both-withlabel-3","2121145.22","837849.179873354","586561.0","5029452.0"
"OperationGetKHopNeighbors-both-withlabel-4","1.147651986E7","4373683.24112888","938811.0","2.7276857E7"
"OperationGetKHopNeighbors-both-withlabel-5","5.101048821E7","1.5448295387184521E7","1.538986E7","9.1989583E7"
"OperationLocalClusteringCoefficient","1334466.97","470263.24148564826","562400.0","2860206.0"
"OperationShutdownGraph","1.69406486E8","0.0","1.69406486E8","1.69406486E8"
