"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationOpenGraph","4.331571679E9","0.0","4.331571679E9","4.331571679E9"
"OperationDoGC","1.3864481742741935E9","6064878.497856859","1.377290591E9","1.422473296E9"
"OperationGetKHopNeighbors-out-1","2250582.04","4774467.046945645","119950.0","2.049552E7"
"OperationGetKHopNeighbors-out-2","8609811.34","1.6412263879488954E7","113156.0","9.042128E7"
"OperationGetKHopNeighbors-out-3","6.830700052E7","2.6285993030083907E8","124273.0","1.918514591E9"
"OperationGetKHopNeighbors-out-4","2.1551915505E8","1.8522755226580749E9","100509.0","1.8622417859E10"
"OperationGetKHopNeighbors-out-5","1.019625444E7","3.96831140765503E7","96843.0","3.22813414E8"
"OperationGetKHopNeighbors-in-1","3536156.66","6378371.595220188","217985.0","3.0095359E7"
"OperationGetKHopNeighbors-in-2","2.11850863E7","1.340658183899746E7","478124.0","6.5896565E7"
"OperationGetKHopNeighbors-in-3","5.600244827E7","3.229622838824761E7","2179749.0","2.10826709E8"
"OperationGetKHopNeighbors-in-4","4.005690984E7","3.420474788680255E7","2035269.0","1.64391256E8"
"OperationGetKHopNeighbors-in-5","3.059428979E7","2.6123511273222234E7","6669504.0","1.36561078E8"
"OperationGetKHopNeighbors-both-1","1710181.78","3724397.8350304696","199878.0","2.312038E7"
"OperationGetKHopNeighbors-both-2","1.394627303E7","1.1653581251703026E7","845108.0","4.7334704E7"
"OperationGetKHopNeighbors-both-3","9.938017203E7","8.05194715203262E7","2.1359296E7","6.32976991E8"
"OperationGetKHopNeighbors-both-4","3.2517268052E8","2.782929248334657E8","5.9127727E7","1.35476383E9"
"OperationGetKHopNeighbors-both-5","4.88548912388E9","5.788599693814246E9","8.88310676E8","4.1107370019E10"
"OperationGetKHopNeighbors-out-withlabel-1","238067.94","532115.188738281","103042.0","5505892.0"
"OperationGetKHopNeighbors-out-withlabel-2","246499.04","186812.4213255061","95597.0","1426843.0"
"OperationGetKHopNeighbors-out-withlabel-3","452826.42","700179.6689907267","99545.0","4298425.0"
"OperationGetKHopNeighbors-out-withlabel-4","540121.86","1172358.3377344746","93127.0","1.0351331E7"
"OperationGetKHopNeighbors-out-withlabel-5","857053.32","2191947.162137928","94374.0","1.7783127E7"
"OperationGetKHopNeighbors-in-withlabel-1","171362.39","36892.37814587046","97789.0","258345.0"
"OperationGetKHopNeighbors-in-withlabel-2","287730.12","71859.55025037103","146373.0","470614.0"
"OperationGetKHopNeighbors-in-withlabel-3","429597.27","149944.96993743107","100079.0","797468.0"
"OperationGetKHopNeighbors-in-withlabel-4","843881.79","299884.2876852436","302881.0","1573030.0"
"OperationGetKHopNeighbors-in-withlabel-5","1514729.03","707794.6211548157","99176.0","3192598.0"
"OperationGetKHopNeighbors-both-withlabel-1","221050.52","59235.68678954943","111853.0","400996.0"
"OperationGetKHopNeighbors-both-withlabel-2","649103.06","371447.0204068899","134612.0","2274688.0"
"OperationGetKHopNeighbors-both-withlabel-3","4883051.78","5183862.55157992","143260.0","2.2729502E7"
"OperationGetKHopNeighbors-both-withlabel-4","3.114292952E7","3.693893141766484E7","102429.0","2.51636358E8"
"OperationGetKHopNeighbors-both-withlabel-5","2.1232517962E8","2.419538600825044E8","1.2800054E7","1.388349561E9"
"OperationShutdownGraph","3.16234168E8","0.0","3.16234168E8","3.16234168E8"
