"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationOpenGraph","4.336325268E9","0.0","4.336325268E9","4.336325268E9"
"OperationDoGC","1.3873420698181818E9","5563404.039964351","1.378622189E9","1.410061334E9"
"OperationGetKHopNeighbors-out-1","5094076.22","6550103.000395089","111658.0","3.1342168E7"
"OperationGetKHopNeighbors-out-2","2.288173193E7","5.04453102517291E7","87511.0","4.2178672E8"
"OperationGetKHopNeighbors-out-3","1.3862434111E8","9.131671828497651E8","89949.0","9.119888844E9"
"OperationGetKHopNeighbors-out-4","9.93309827E7","3.0857134149221E8","75300.0","1.8433194E9"
"OperationGetKHopNeighbors-out-5","2.5437390193E8","2.3292800344146824E9","75941.0","2.3417721711E10"
"OperationGetKHopNeighbors-in-1","4992319.1","6670362.273798824","158116.0","2.5304189E7"
"OperationGetKHopNeighbors-in-2","2.00230677E7","1.621150184323573E7","694566.0","1.32689631E8"
"OperationGetKHopNeighbors-in-3","4.802899953E7","3.393968028105604E7","1308052.0","1.85687759E8"
"OperationGetKHopNeighbors-in-4","4.972166606E7","4.494309998337078E7","2931565.0","2.14526399E8"
"OperationGetKHopNeighbors-in-5","5.821408418E7","5.6200238025522396E7","3054712.0","2.66862003E8"
"OperationGetKHopNeighbors-both-1","3546763.02","6222645.483285331","123900.0","2.42958E7"
"OperationGetKHopNeighbors-both-2","1.935844979E7","1.8051074656844936E7","815157.0","1.09224096E8"
"OperationGetKHopNeighbors-both-3","1.7426204824E8","1.3523286573734888E8","1.6640659E7","7.32724133E8"
"OperationGetKHopNeighbors-both-4","3.2199321454E8","3.8318859473277366E8","4.409377E7","2.280463012E9"
"OperationGetKHopNeighbors-both-5","2.45400054925E9","1.977158099928712E9","4.05749246E8","9.667735241E9"
"OperationGetKHopNeighbors-out-withlabel-1","78132.55","10688.683749999342","64791.0","104815.0"
"OperationGetKHopNeighbors-out-withlabel-2","160509.42","79249.47008985993","65703.0","518165.0"
"OperationGetKHopNeighbors-out-withlabel-3","188254.12","200608.48613208163","63319.0","1150895.0"
"OperationGetKHopNeighbors-out-withlabel-4","402156.73","1392357.9194642003","64469.0","1.3917784E7"
"OperationGetKHopNeighbors-out-withlabel-5","844507.25","3612216.101707266","65923.0","3.1272278E7"
"OperationGetKHopNeighbors-in-withlabel-1","81568.75","10759.271302811358","65537.0","97959.0"
"OperationGetKHopNeighbors-in-withlabel-2","196096.95","45541.35187746955","69258.0","291492.0"
"OperationGetKHopNeighbors-in-withlabel-3","367976.82","126325.36011501252","66256.0","682646.0"
"OperationGetKHopNeighbors-in-withlabel-4","641152.29","230871.91544024128","66253.0","1194632.0"
"OperationGetKHopNeighbors-in-withlabel-5","1078518.25","488928.686716179","66762.0","2343650.0"
"OperationGetKHopNeighbors-both-withlabel-1","142428.26","54885.211971098375","78606.0","553023.0"
"OperationGetKHopNeighbors-both-withlabel-2","461180.0","383819.84160426096","77238.0","3618270.0"
"OperationGetKHopNeighbors-both-withlabel-3","2941165.13","3050008.394659253","104578.0","1.2586354E7"
"OperationGetKHopNeighbors-both-withlabel-4","1.673258084E7","2.472067623414677E7","94684.0","2.35443299E8"
"OperationGetKHopNeighbors-both-withlabel-5","9.428761669E7","9.796481059141095E7","87998.0","6.32084382E8"
"OperationLocalClusteringCoefficient","1939270.67","2088122.0707781","616657.0","2.1066616E7"
"OperationShutdownGraph","2.58557332E8","0.0","2.58557332E8","2.58557332E8"
