"operation","neo-mean","neo-stdev","neo-min","neo-max"
"OperationOpenGraph","2.99711477E8","0.0","2.99711477E8","2.99711477E8"
"OperationDoGC","2.4293720535E9","2.2439050184336716E8","1.498389189E9","2.682725799E9"
"OperationGetKHopNeighbors-out-1","331467.7","84412.24310045314","162982.0","625552.0"
"OperationGetKHopNeighbors-out-2","577078.84","416033.56112579955","184484.0","3084336.0"
"OperationGetKHopNeighbors-out-3","1073622.28","2039851.484794857","179286.0","1.5847958E7"
"OperationGetKHopNeighbors-out-4","2670173.28","5908835.0536942575","147780.0","3.49759E7"
"OperationGetKHopNeighbors-out-5","6728964.96","3.1014869742458712E7","138759.0","2.64406356E8"
"OperationGetKHopNeighbors-in-1","253336.38","70176.80697791545","133241.0","559824.0"
"OperationGetKHopNeighbors-in-2","605972.62","229654.91844912793","251609.0","1520377.0"
"OperationGetKHopNeighbors-in-3","2777449.59","1144264.8724033094","890508.0","8193347.0"
"OperationGetKHopNeighbors-in-4","1.050128365E7","4396010.728644743","5482267.0","4.0923618E7"
"OperationGetKHopNeighbors-in-5","2.685204181E7","8215285.63718035","4712334.0","6.1304944E7"
"OperationGetKHopNeighbors-both-1","265859.56","80609.83073562678","128631.0","526112.0"
"OperationGetKHopNeighbors-both-2","661657.66","374518.3175644743","271743.0","3118834.0"
"OperationGetKHopNeighbors-both-3","6520716.74","6142994.341132972","1301894.0","4.1748299E7"
"OperationGetKHopNeighbors-both-4","1.4327114379E8","2.00176881948098E8","1.5887235E7","1.27750749E9"
"OperationGetKHopNeighbors-both-5","2.95161851123E9","3.3103190506569457E9","4.3081718E8","2.2200387728E10"
"OperationGetKHopNeighbors-out-withlabel-1","156535.7","45183.70741528411","69779.0","408411.0"
"OperationGetKHopNeighbors-out-withlabel-2","203725.26","140616.76112538078","70998.0","963408.0"
"OperationGetKHopNeighbors-out-withlabel-3","363268.13","663096.0736747677","85542.0","6551364.0"
"OperationGetKHopNeighbors-out-withlabel-4","357777.04","513963.5045702549","99375.0","3997277.0"
"OperationGetKHopNeighbors-out-withlabel-5","1448975.8","5582556.503823864","86230.0","5.1540538E7"
"OperationGetKHopNeighbors-in-withlabel-1","172763.47","52772.20186489381","97847.0","480852.0"
"OperationGetKHopNeighbors-in-withlabel-2","284957.09","100820.92936837024","83654.0","639334.0"
"OperationGetKHopNeighbors-in-withlabel-3","591447.1","235358.05079106594","140904.0","1194994.0"
"OperationGetKHopNeighbors-in-withlabel-4","1563493.62","3373537.2853180375","113878.0","3.4597498E7"
"OperationGetKHopNeighbors-in-withlabel-5","2187761.83","1173419.0949469935","100909.0","5753682.0"
"OperationGetKHopNeighbors-both-withlabel-1","193005.79","60534.74053125115","106449.0","510382.0"
"OperationGetKHopNeighbors-both-withlabel-2","431342.86","225745.494473224","144335.0","1727635.0"
"OperationGetKHopNeighbors-both-withlabel-3","2297990.74","3995392.6961022685","281228.0","3.8005052E7"
"OperationGetKHopNeighbors-both-withlabel-4","1.30197112E7","2.300057951875296E7","570294.0","2.063798E8"
"OperationGetKHopNeighbors-both-withlabel-5","1.1477708702E8","2.696032953152495E8","88720.0","2.463478739E9"
"OperationShutdownGraph","1.752401821E9","0.0","1.752401821E9","1.752401821E9"
