"operation","neo-mean","neo-stdev","neo-min","neo-max"
"OperationOpenGraph","2.37482151E8","0.0","2.37482151E8","2.37482151E8"
"OperationDoGC","2.3518860221E9","2.3669725405561465E8","1.49846599E9","2.691734116E9"
"OperationGetKHopNeighbors-out-1","2775463.22","5913601.006091058","131896.0","3.4173316E7"
"OperationGetKHopNeighbors-out-2","7811810.24","2.0025957138266657E7","132160.0","1.43022701E8"
"OperationGetKHopNeighbors-out-3","3.29255932E7","9.152766211936009E7","126190.0","7.32988917E8"
"OperationGetKHopNeighbors-out-4","6.780135433E7","4.089123643736473E8","101650.0","4.03479736E9"
"OperationGetKHopNeighbors-out-5","6.341814165E7","2.642111568543803E8","91797.0","1.914536715E9"
"OperationGetKHopNeighbors-in-1","1522621.82","4483594.925272172","86707.0","3.272708E7"
"OperationGetKHopNeighbors-in-2","2.561279054E7","2.9431698670580402E7","220045.0","2.05407399E8"
"OperationGetKHopNeighbors-in-3","9.019803266E7","7.661851933086072E7","3413791.0","4.0165029E8"
"OperationGetKHopNeighbors-in-4","4.159255137E7","4.6180534817296594E7","8861456.0","2.32613386E8"
"OperationGetKHopNeighbors-in-5","6.197527153E7","1.9147395864764735E7","3.7757224E7","1.32125474E8"
"OperationGetKHopNeighbors-both-1","192642.26","48202.27738180428","110548.0","370950.0"
"OperationGetKHopNeighbors-both-2","827897.07","781072.0582172588","257577.0","7159736.0"
"OperationGetKHopNeighbors-both-3","1.098716517E7","1.2467463140217708E7","1686653.0","7.3892009E7"
"OperationGetKHopNeighbors-both-4","1.778455585E8","3.2920336233701694E8","1.9863911E7","2.48768376E9"
"OperationGetKHopNeighbors-both-5","2.3415791083333335E9","1.0705467624487842E9","8.37111115E8","3.691913957E9"
