"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationOpenGraph","2.0480789088E10","0.0","2.0480789088E10","2.0480789088E10"
"OperationDoGC","1.4144167993956044E9","9526314.743951378","1.404734061E9","1.469237243E9"
"OperationGetManyVertices","365409.0","0.0","365409.0","365409.0"
"OperationGetManyEdges","465531.0","0.0","465531.0","465531.0"
"OperationGetFirstNeighbor-out","1.69545942E7","1.027824209961747E7","102189.0","4.6023021E7"
"OperationGetAllNeighbors-out","1.845490453E7","1.0101747102907714E7","105551.0","4.6251091E7"
"OperationGetNeighborEdgeConditional-out","7.54176922E7","8.350189942539279E7","104389.0","4.03893338E8"
"OperationGetFirstNeighbor-in","1.483836109E7","1.0529805562912717E7","148600.0","9.2577259E7"
"OperationGetAllNeighbors-in","1.278562982E7","5598732.671196141","124915.0","2.8041664E7"
"OperationGetNeighborEdgeConditional-in","2.202172292E7","1.0499055168179205E7","226199.0","7.3325434E7"
"OperationGetFirstNeighbor-both","2.935802743E7","1.2333156562597899E7","186202.0","8.748863E7"
"OperationGetAllNeighbors-both","2.590228687E7","1.394755308187933E7","184279.0","1.15059413E8"
"OperationGetNeighborEdgeConditional-both","8.168195642E7","9.697935284056364E7","284793.0","6.08266739E8"
"OperationGetFirstNeighbor-out-withlabel","1.628399782E7","1.0608559628625568E7","122530.0","7.5636467E7"
"OperationGetAllNeighbors-out-withlabel","1.642915201E7","1.3987723237653052E7","123693.0","1.33699039E8"
"OperationGetNeighborEdgeConditional-out-withlabel","6.233216181E7","8.543641237638077E7","104030.0","6.37867358E8"
"OperationGetFirstNeighbor-in-withlabel","1.276208078E7","8176923.385639215","153050.0","5.4151496E7"
"OperationGetAllNeighbors-in-withlabel","1.019276525E7","6273106.744296548","159639.0","4.0390994E7"
"OperationGetNeighborEdgeConditional-in-withlabel","1.660025989E7","7721992.445949228","252350.0","3.2176514E7"
"OperationGetFirstNeighbor-both-withlabel","2.636388221E7","1.0586481691468185E7","221469.0","7.901477E7"
