"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationOpenGraph","2.033364653E10","0.0","2.033364653E10","2.033364653E10"
"OperationDoGC","1.3910333633333333E9","6044075.493885304","1.384460834E9","1.412867794E9"
"OperationGetKHopNeighbors-out-1","1.823063044E7","1.230470176338208E7","95049.0","8.9358703E7"
"OperationGetKHopNeighbors-out-2","9.506254451E7","1.403663271138557E8","85904.0","9.49104625E8"
"OperationGetKHopNeighbors-out-3","3.8148540602E8","1.0286846660441023E9","85884.0","7.941406477E9"
"OperationGetKHopNeighbors-out-4","2.16252536322E9","1.1048833108868425E10","83703.0","1.06445690287E11"
"OperationGetKHopNeighbors-out-5","3.14714499295E9","1.429831315214101E10","81016.0","1.06568920121E11"
"OperationGetKHopNeighbors-in-1","1.607084952E7","1.230792840111462E7","4818755.0","1.26285666E8"
"OperationGetKHopNeighbors-in-2","6.952708815E7","1.6743312173521517E7","3.4348393E7","1.35596096E8"
"OperationGetKHopNeighbors-in-3","2.3482163171E8","4.398315168924952E7","1.13297633E8","3.59816123E8"
"OperationGetKHopNeighbors-in-4","5.4686774064E8","2.2665088038142136E8","3.0627188E7","1.019293342E9"
"OperationGetKHopNeighbors-in-5","5.2568842205E8","4.163462534095949E8","6494597.0","1.71264995E9"
"OperationGetKHopNeighbors-both-1","1.417623943E7","9561998.13102573","125180.0","8.2757022E7"
"OperationGetKHopNeighbors-both-2","1.5445427925E8","1.2575027637471472E8","4.327841E7","8.38817271E8"
"OperationGetKHopNeighbors-both-3","1.53217085402E9","1.1886624115314093E9","4.23405587E8","1.0388116844E10"
"OperationGetKHopNeighbors-both-4","2.152923624515E10","2.2299472896912E10","4.000375581E9","1.27380316754E11"
"OperationGetKHopNeighbors-both-5","2.4393814746308E11","2.5600820320000916E11","5.4164896042E10","1.19009165502E12"
"OperationGetKHopNeighbors-out-withlabel-1","2232062.01","6285881.578745098","70399.0","5.352698E7"
"OperationGetKHopNeighbors-out-withlabel-2","1.054776028E7","2.640922744075919E7","75745.0","2.05172187E8"
"OperationGetKHopNeighbors-out-withlabel-3","4.992692339E7","1.432261405824915E8","77488.0","1.165600143E9"
"OperationGetKHopNeighbors-out-withlabel-4","1.7269243181E8","6.482903088514447E8","73557.0","4.368056121E9"
"OperationGetKHopNeighbors-out-withlabel-5","2.0493284758E8","6.338833294623404E8","71164.0","3.648034399E9"
"OperationGetKHopNeighbors-in-withlabel-1","4873926.46","5136615.8526162375","72648.0","2.3485981E7"
"OperationGetKHopNeighbors-in-withlabel-2","2.346596018E7","1.2039201473685604E7","251248.0","6.2313391E7"
"OperationGetKHopNeighbors-in-withlabel-3","5.804481574E7","3.407050806732868E7","736515.0","1.75674158E8"
"OperationGetKHopNeighbors-in-withlabel-4","1.3815655527E8","8.940018894635743E7","1877739.0","3.61917869E8"
"OperationGetKHopNeighbors-in-withlabel-5","2.164131597E8","1.831695827385121E8","4982209.0","7.74299706E8"
"OperationGetKHopNeighbors-both-withlabel-1","5565207.76","5792393.746452109","116317.0","2.2476834E7"
"OperationGetKHopNeighbors-both-withlabel-2","5.502343003E7","3.873505835902399E7","6220033.0","2.97895844E8"
"OperationGetKHopNeighbors-both-withlabel-3","8.7547787812E8","1.0628250547194313E9","1.96093777E8","7.054626847E9"
"OperationGetKHopNeighbors-both-withlabel-4","1.58038330751E10","3.976408157011349E10","2.677408786E9","3.94879521018E11"
"OperationGetKHopNeighbors-both-withlabel-5","1.882513453536E11","1.9352840512560037E11","3.6113009713E10","1.138231055998E12"
"OperationLocalClusteringCoefficient","6.255483146E7","3.490680790427027E7","1.0730569E7","2.38993968E8"
"OperationShutdownGraph","6.96875614E8","0.0","6.96875614E8","6.96875614E8"
