"operation","dex-mean","dex-stdev","dex-min","dex-max"
"OperationOpenGraph","2.468653512E9","0.0","2.468653512E9","2.468653512E9"
"OperationDoGC","1.4219054367204301E9","6.178308108698722E7","1.407651102E9","2.004737735E9"
"OperationGetManyVertices","255276.0","0.0","255276.0","255276.0"
"OperationGetManyEdges","345783.0","0.0","345783.0","345783.0"
"OperationGetFirstNeighbor-out","132677.73","16685.543549944665","94824.0","186804.0"
"OperationGetAllNeighbors-out","125416.21","17590.71843745729","98434.0","177735.0"
"OperationGetNeighborEdgeConditional-out","196347.25","38041.78972455818","137276.0","291498.0"
"OperationGetFirstNeighbor-in","122162.56","17829.17919497137","98408.0","195284.0"
"OperationGetAllNeighbors-in","125144.88","20209.40533874265","100206.0","211558.0"
"OperationGetNeighborEdgeConditional-in","285753.88","68556.91701284124","165605.0","504157.0"
"OperationGetFirstNeighbor-both","198684.89","26189.20115425249","145574.0","246032.0"
"OperationGetAllNeighbors-both","205379.6","27103.3499117729","139228.0","263890.0"
"OperationGetNeighborEdgeConditional-both","433386.64","73534.35643378134","265284.0","606069.0"
"OperationGetFirstNeighbor-out-withlabel","132118.47","22485.92896833707","80453.0","207178.0"
"OperationGetAllNeighbors-out-withlabel","137332.37","21778.5725595848","101512.0","208274.0"
"OperationGetNeighborEdgeConditional-out-withlabel","244979.49","41552.54954692791","152159.0","341474.0"
"OperationGetFirstNeighbor-in-withlabel","139475.33","23313.606048852675","104950.0","203357.0"
"OperationGetAllNeighbors-in-withlabel","134791.57","20491.412571247987","106722.0","187754.0"
"OperationGetNeighborEdgeConditional-in-withlabel","348593.32","94409.32363722134","150734.0","654895.0"
"OperationGetFirstNeighbor-both-withlabel","210794.29","32761.62696732108","130091.0","274275.0"
"OperationGetAllNeighbors-both-withlabel","200023.68","32999.3025762303","141279.0","315524.0"
"OperationGetNeighborEdgeConditional-both-withlabel","455810.47","99564.19147971374","244969.0","680216.0"
"OperationGetKHopNeighbors-out-1","138037.5","23504.382844695156","90260.0","232183.0"
"OperationGetKHopNeighborsEdgeConditional-out-1","200242.51","41406.42777480206","130828.0","303818.0"
"OperationGetKHopNeighbors-out-2","472020.17","208450.28558690226","133130.0","1301148.0"
"OperationGetKHopNeighborsEdgeConditional-out-2","284332.61","68376.57001237998","178233.0","446008.0"
"OperationGetKHopNeighbors-out-3","1949039.3","913633.7807146419","96509.0","4560413.0"
"OperationGetKHopNeighborsEdgeConditional-out-3","457166.82","65592.01195883231","90578.0","590979.0"
"OperationGetKHopNeighbors-out-4","6637428.94","3582418.529581285","99548.0","1.7293669E7"
"OperationGetKHopNeighborsEdgeConditional-out-4","521887.42","135428.86534451807","89260.0","720665.0"
"OperationGetKHopNeighbors-out-5","1.914838178E7","8728651.289483162","102628.0","4.6143513E7"
"OperationGetKHopNeighborsEdgeConditional-out-5","597823.83","146434.56823701534","220607.0","1036004.0"
"OperationGetKHopNeighbors-in-1","156664.8","26379.006727320113","107766.0","237359.0"
"OperationGetKHopNeighborsEdgeConditional-in-1","274287.38","72462.69792793805","158988.0","547240.0"
"OperationGetKHopNeighbors-in-2","451443.32","166809.285538898","176390.0","1041102.0"
"OperationGetKHopNeighborsEdgeConditional-in-2","383418.26","98640.72434188834","201083.0","623287.0"
"OperationGetKHopNeighbors-in-3","2062932.4","964760.4897199094","112061.0","4481048.0"
"OperationGetKHopNeighborsEdgeConditional-in-3","606968.27","122607.74578923266","339647.0","835850.0"
"OperationGetKHopNeighbors-in-4","6602032.26","2939676.4953049743","1161149.0","1.7533193E7"
"OperationGetKHopNeighborsEdgeConditional-in-4","755637.86","162031.3391530799","290018.0","1504948.0"
"OperationGetKHopNeighbors-in-5","2.026842968E7","7280236.059961792","3329928.0","3.9014618E7"
"OperationGetKHopNeighborsEdgeConditional-in-5","778705.01","176760.81356016072","341170.0","1117115.0"
"OperationGetKHopNeighbors-both-1","155706.68","22252.98848104677","107715.0","211964.0"
"OperationGetKHopNeighborsEdgeConditional-both-1","335121.35","84834.1498868675","184388.0","548637.0"
"OperationGetKHopNeighbors-both-2","606420.94","196394.8243676406","280759.0","1117699.0"
"OperationGetKHopNeighborsEdgeConditional-both-2","586300.29","112218.42161154244","312497.0","803146.0"
"OperationGetKHopNeighbors-both-3","7836670.28","2120584.7354531395","2525215.0","1.5119256E7"
