"id","name","type","args","time","result","memory","gccount","gctime"
"0","OperationOpenGraph","com.tinkerpop.bench.operation.OperationOpenGraph","[DEFAULT]","708730585","DONE","29715488","0","0"
"2","OperationDoGC","com.tinkerpop.bench.operation.OperationDoGC","[]","1501031278","DONE","32620239","8","0"
"3","OperationDoGC","com.tinkerpop.bench.operation.OperationDoGC","[]","1465462496","DONE","35029839","8","1"
"1","OperationCreateKeyIndex-vertex-name","com.tinkerpop.bench.operation.operations.OperationCreateKeyIndex","[vertex, name]","5123145658","DONE","59065519","3","33"
"5","OperationDoGC","com.tinkerpop.bench.operation.OperationDoGC","[]","1551520973","DONE","38344375","8","0"
"6","OperationDoGC","com.tinkerpop.bench.operation.OperationDoGC","[]","1523967970","DONE","38344431","8","1"
"4","OperationCreateKeyIndex-vertex-age","com.tinkerpop.bench.operation.operations.OperationCreateKeyIndex","[vertex, age]","1793299530","DONE","80213423","2","10"
"8","OperationDoGC","com.tinkerpop.bench.operation.OperationDoGC","[]","1534659253","DONE","37944751","8","0"
"9","OperationDoGC","com.tinkerpop.bench.operation.OperationDoGC","[]","1519433516","DONE","37944599","8","0"
"7","OperationCreateKeyIndex-edge-time","com.tinkerpop.bench.operation.operations.OperationCreateKeyIndex","[edge, time]","8785672341","DONE","47439831","13","61"
"10","OperationShutdownGraph","com.tinkerpop.bench.operation.OperationShutdownGraph","[]","2442382048","DONE","51045807","0","0"
"11","OperationDoGC","com.tinkerpop.bench.operation.OperationDoGC","[]","1506977022","DONE","32566287","8","0"
